coin,date,open,high,low,close,volume,market_cap,circulating_supply,ret,rv_7d,rv_30d,range_abs,range_pct,group
CMETH,2025-07-10,2958.36,3197.71,2944.09,3142.68,1582772.14,771032538,196279.507325891,0.062304790492029305,,,253.6199999999999,0.08614546430306134,Other
CMETH,2025-07-11,3142.68,3246.07,3113.28,3159.76,1181613.99,771032538,196279.507325891,0.005434851782555095,,,132.78999999999996,0.04265276492959193,Other
CMETH,2025-07-12,3159.76,3186.96,3106.3,3146.22,315111.22,771032538,196279.507325891,-0.004285135579917609,,,80.65999999999985,0.02596658403888866,Other
CMETH,2025-07-13,3146.22,3230.0,3071.0,3181.58,492308.77,771032538,196279.507325891,0.011238883485579665,,,159.0,0.05177466623249756,Other
CMETH,2025-07-14,3181.58,3292.03,3163.35,3222.05,490997.55,771032538,196279.507325891,0.012720095047115132,,,128.6800000000003,0.040678394739753834,Other
CMETH,2025-07-15,3222.05,3361.98,3129.98,3358.04,477815.67,771032538,196279.507325891,0.04220604894399527,0.5247926218146062,,232.0,0.07412187937303114,Other
CMETH,2025-07-16,3358.04,3662.14,3314.73,3586.5,1737654.96,771032538,196279.507325891,0.06803373396385992,0.5540917780781945,,347.40999999999985,0.10480793307448867,Other
CMETH,2025-07-17,3586.5,3755.99,3546.08,3731.22,1087801.8499999999,771032538,196279.507325891,0.040351317440401546,0.49107102545393955,,209.90999999999985,0.05919494202048455,Other
CMETH,2025-07-18,3731.22,3897.23,3708.08,3793.13,2570979.0,771032538,196279.507325891,0.016592428213828336,0.47004956681183974,,189.1500000000001,0.05101022631658435,Other
CMETH,2025-07-19,3793.13,3861.71,3761.91,3848.12,376008.74,771032538,196279.507325891,0.014497262155528379,0.4105464812436048,,99.80000000000018,0.026529076984829564,Other
CMETH,2025-07-20,3848.12,4090.0,3821.68,4021.81,879631.16,771032538,196279.507325891,0.04513632630999043,0.3919910643321481,,268.32000000000016,0.07020996001758394,Other
CMETH,2025-07-21,4021.81,4100.0,3951.44,4031.75,1609509.99,771032538,196279.507325891,0.002471524015306592,0.4312095368638506,,148.55999999999995,0.0375964205454214,Other
CMETH,2025-07-22,4031.75,4064.11,3820.0,4010.3,993802.19,771032538,196279.507325891,-0.005320270354064571,0.4990720924402733,,244.11000000000013,0.06390314136125658,Other
CMETH,2025-07-23,4010.3,4030.61,3785.35,3884.6,1475371.0899999999,771032538,196279.507325891,-0.0313442884572227,0.5053664505723936,,245.26000000000022,0.06479189506914822,Other
CMETH,2025-07-24,3884.6,3999.42,3754.12,3971.7,1442193.46,771032538,196279.507325891,0.02242187097770687,0.45804785370762946,,245.30000000000018,0.06534154475616129,Other
CMETH,2025-07-25,3971.7,4331.88,3830.49,3963.81,1934709.5899999999,771032538,196279.507325891,-0.0019865548757458384,0.4594714205459938,,501.3900000000003,0.1308944808627618,Other
CMETH,2025-07-26,3963.81,4037.03,3947.09,3998.58,1031260.66,771032538,196279.507325891,0.008771863434422933,0.4552909275483492,,89.94000000000005,0.02278640720125461,Other
CMETH,2025-07-27,3998.58,4111.41,3990.03,4107.42,783528.1,771032538,196279.507325891,0.02721966298035805,0.37167235907333573,,121.37999999999965,0.030420823903579586,Other
CMETH,2025-07-28,4107.42,4195.31,4020.72,4067.14,576376.21,771032538,196279.507325891,-0.00980664261263764,0.3834759665986995,,174.5900000000006,0.043422571081796445,Other
CMETH,2025-07-29,4067.14,4140.19,3984.48,4064.06,1638160.2,771032538,196279.507325891,-0.0007572889057174681,0.3799951124510309,,155.70999999999958,0.0390791270128096,Other
CMETH,2025-07-30,4064.06,4093.02,3901.66,4060.38,1140135.69,771032538,196279.507325891,-0.0009054984424442525,0.2625767074535084,,191.36000000000013,0.049045790765981694,Other
CMETH,2025-07-31,4060.38,4144.35,3943.66,3963.93,340858.39,771032538,196279.507325891,-0.023753934360823403,0.3004003172176945,,200.6900000000005,0.05088927544463785,Other
CMETH,2025-08-01,3963.93,3968.6,3699.05,3739.71,647501.24,771032538,196279.507325891,-0.05656507556894286,0.5075430662768576,,269.5499999999997,0.07287006123193786,Other
CMETH,2025-08-02,3739.71,3790.7,3605.01,3649.87,890313.87,771032538,196279.507325891,-0.024023253139949352,0.4968656184254315,,185.6899999999996,0.0515088723748338,Other
CMETH,2025-08-03,3649.87,3757.74,3605.0,3753.94,166183.79,771032538,196279.507325891,0.028513344310893363,0.503228631689168,,152.73999999999978,0.04236893203883489,Other
CMETH,2025-08-04,3753.94,3991.77,3742.4,3974.73,415829.46,771032538,196279.507325891,0.0588155378082762,0.7218215664107005,,249.3699999999999,0.06663371098760151,Other
CMETH,2025-08-05,3974.73,3987.71,3800.09,3826.54,168167.59,771032538,196279.507325891,-0.037283035577259316,0.7629551041233285,,187.6199999999999,0.049372514861490094,Other
CMETH,2025-08-06,3826.54,3949.81,3799.86,3929.28,1004254.0399999999,771032538,196279.507325891,0.026849320796332954,0.8036415045885948,,149.94999999999982,0.039461980178217046,Other
CMETH,2025-08-07,3929.28,3943.87,3926.1,3939.92,7662.9,771032538,196279.507325891,0.002707875234139623,0.7864470963397909,0.5863590995964816,17.769999999999982,0.00452612006826112,Other
COMP,2025-07-08,40.7,41.31,40.07,40.98,3148184.95,434658394,9396326.104029546,,,,1.240000000000002,0.03094584477164966,Other
COMP,2025-07-09,40.98,47.01,39.88,45.87,8148374.04,434658394,9396326.104029546,0.11932650073206452,,,7.1299999999999955,0.17878635907723156,Other
COMP,2025-07-10,45.87,48.69,44.49,48.16,5641265.99,434658394,9396326.104029546,0.04992369740571179,,,4.199999999999996,0.09440323668240044,Other
COMP,2025-07-11,48.16,48.96,46.02,46.71,4722858.26,434658394,9396326.104029546,-0.030107973421926837,,,2.9399999999999977,0.06388526727509773,Other
COMP,2025-07-12,46.71,47.43,45.12,46.36,3548440.52,434658394,9396326.104029546,-0.0074930421751231435,,,2.3100000000000023,0.051196808510638354,Other
COMP,2025-07-13,46.36,47.62,46.16,46.64,3679430.45,434658394,9396326.104029546,0.006039689387403069,,,1.4600000000000009,0.03162911611785097,Other
COMP,2025-07-14,46.64,53.76,46.36,48.75,8548216.15,434658394,9396326.104029546,0.04524013722126918,,,7.399999999999999,0.1596203623813632,Other
COMP,2025-07-15,48.75,49.46,46.64,49.09,5602993.34,434658394,9396326.104029546,0.006974358974358941,0.944802131152162,,2.8200000000000003,0.06046312178387651,Other
COMP,2025-07-16,49.09,51.46,48.83,50.26,6426585.31,434658394,9396326.104029546,0.023833774699531407,0.5449390769572966,,2.6300000000000026,0.05386033176326035,Other
COMP,2025-07-17,50.26,51.06,48.39,50.17,6930158.05,434658394,9396326.104029546,-0.0017906884202147921,0.45514074118402414,,2.6700000000000017,0.05517668939863612,Other
COMP,2025-07-18,50.17,55.1,49.83,51.46,11527232.01,434658394,9396326.104029546,0.025712577237392953,0.35174416557669325,,5.270000000000003,0.1057595825807747,Other
COMP,2025-07-19,51.46,52.36,49.65,51.86,5964546.01,434658394,9396326.104029546,0.007773027594248028,0.30954531416229386,,2.710000000000001,0.05458207452165158,Other
COMP,2025-07-20,51.86,55.41,51.35,53.74,7348296.98,434658394,9396326.104029546,0.036251446201311266,0.32536710646270833,,4.059999999999995,0.07906523855890935,Other
COMP,2025-07-21,53.74,55.92,52.28,53.82,7173330.09,434658394,9396326.104029546,0.0014886490509862238,0.2726851728642193,,3.6400000000000006,0.06962509563886765,Other
COMP,2025-07-22,53.82,54.3,50.08,52.97,3521468.07,434658394,9396326.104029546,-0.01579338535860275,0.3489064791861866,,4.219999999999999,0.08426517571884982,Other
COMP,2025-07-23,52.97,53.87,48.45,50.19,3876309.5500000003,434658394,9396326.104029546,-0.05248253728525587,0.5539784703214119,,5.419999999999995,0.11186790505675943,Other
COMP,2025-07-24,50.19,50.9,46.12,47.94,3091004.05,434658394,9396326.104029546,-0.04482964734010764,0.6432129579048549,,4.780000000000001,0.10364267129228104,Other
COMP,2025-07-25,47.94,48.96,46.35,48.77,2849796.85,434658394,9396326.104029546,0.01731330830204425,0.6204930080804254,,2.6099999999999994,0.05631067961165047,Other
COMP,2025-07-26,48.77,49.92,48.36,49.27,1059965.28,434658394,9396326.104029546,0.010252204223908157,0.6243742573238243,,1.5600000000000023,0.03225806451612908,Other
COMP,2025-07-27,49.27,52.2,48.96,51.29,2316302.59,434658394,9396326.104029546,0.04099857925715433,0.6449030136022258,,3.240000000000002,0.06617647058823534,Other
COMP,2025-07-28,51.29,52.19,48.12,48.43,1164640.32,434658394,9396326.104029546,-0.055761356989666555,0.7304739639679156,,4.07,0.0845802161263508,Other
COMP,2025-07-29,48.43,49.76,46.68,47.65,1326900.91,434658394,9396326.104029546,-0.016105719595292167,0.7305155352372978,,3.0799999999999983,0.065981148243359,Other
COMP,2025-07-30,47.65,47.91,44.62,47.02,947613.35,434658394,9396326.104029546,-0.01322140608604394,0.657259583819905,,3.289999999999999,0.07373375168086059,Other
COMP,2025-07-31,47.02,47.96,44.83,45.04,782722.68,434658394,9396326.104029546,-0.042109740535942186,0.648414433295449,,3.1300000000000026,0.06981931742136968,Other
COMP,2025-08-01,45.04,45.16,42.97,44.02,2123569.98,434658394,9396326.104029546,-0.022646536412078033,0.6154714890179311,,2.1899999999999977,0.050965790086106535,Other
COMP,2025-08-02,44.02,45.04,43.17,44.24,1280460.1800000002,434658394,9396326.104029546,0.004997728305315752,0.6038925764566214,,1.8699999999999974,0.043317118369237836,Other
COMP,2025-08-03,44.24,45.12,43.81,44.89,429064.51,434658394,9396326.104029546,0.01469258589511746,0.4712419091102419,,1.3099999999999952,0.029901848892946704,Other
COMP,2025-08-04,44.89,47.33,44.87,47.15,605656.9500000001,434658394,9396326.104029546,0.05034528848295827,0.5738481846268368,,2.460000000000001,0.05482505014486296,Other
COMP,2025-08-05,47.15,47.44,44.91,45.74,571066.72,434658394,9396326.104029546,-0.029904559915164275,0.6004180499790717,,2.530000000000001,0.05633489200623472,Other
COMP,2025-08-06,45.74,46.4,44.47,46.23,517272.39999999997,434658394,9396326.104029546,0.010712724092697634,0.6063126771218613,,1.9299999999999997,0.043400044974139865,Other
COMP,2025-08-07,46.23,46.31,46.13,46.22,2362.95,434658394,9396326.104029546,-0.00021630975556996557,0.5046032713720445,0.6961138691907911,0.17999999999999972,0.0039020160416214983,Other
CORE,2025-07-08,0.489,0.501,0.483,0.497,52664.340000000004,493477299,1007430133.431485,,,,0.018000000000000016,0.03726708074534165,Other
CORE,2025-07-09,0.497,0.513,0.494,0.511,63363.22,493477299,1007430133.431485,0.028169014084507005,,,0.019000000000000017,0.0384615384615385,Other
CORE,2025-07-10,0.511,0.54,0.502,0.534,216058.32,493477299,1007430133.431485,0.045009784735812186,,,0.038000000000000034,0.07569721115537856,Other
CORE,2025-07-11,0.534,0.568,0.529,0.549,188808.77,493477299,1007430133.431485,0.028089887640449396,,,0.038999999999999924,0.07372400756143653,Other
CORE,2025-07-12,0.549,0.562,0.5201,0.541,130808.72,493477299,1007430133.431485,-0.014571948998178486,,,0.04190000000000005,0.08056143049413583,Other
CORE,2025-07-13,0.541,0.565,0.535,0.553,92290.15,493477299,1007430133.431485,0.022181146025878062,,,0.029999999999999916,0.05607476635514003,Other
CORE,2025-07-14,0.553,0.575,0.5421,0.549,159914.54,493477299,1007430133.431485,-0.007233273056057921,,,0.03289999999999993,0.06068990961077279,Other
CORE,2025-07-15,0.549,0.55,0.52,0.549,141219.03,493477299,1007430133.431485,0.0,0.41923224225841915,,0.030000000000000027,0.057692307692307744,Other
CORE,2025-07-16,0.549,0.568,0.543,0.551,138536.51,493477299,1007430133.431485,0.0036429872495447047,0.4079145316126268,,0.02499999999999991,0.046040515653775156,Other
CORE,2025-07-17,0.551,0.571,0.539,0.563,185074.7,493477299,1007430133.431485,0.02177858439201441,0.3137764614223573,,0.03199999999999992,0.059369202226344925,Other
CORE,2025-07-18,0.563,0.595,0.538,0.547,184125.37,493477299,1007430133.431485,-0.028419182948490107,0.35321915721206365,,0.05699999999999994,0.10594795539033446,Other
CORE,2025-07-19,0.547,0.558,0.53,0.546,257140.47,493477299,1007430133.431485,-0.001828153564899404,0.3334950743549033,,0.028000000000000025,0.05283018867924533,Other
CORE,2025-07-20,0.546,0.7004,0.542,0.607,640062.72,493477299,1007430133.431485,0.11172161172161155,0.8690019789864432,,0.15839999999999999,0.292250922509225,Other
CORE,2025-07-21,0.607,0.628,0.59,0.609,498534.58,493477299,1007430133.431485,0.0032948929159801743,0.8564120323613726,,0.038000000000000034,0.06440677966101702,Other
CORE,2025-07-22,0.609,0.612,0.576,0.605,910472.77,493477299,1007430133.431485,-0.006568144499178974,0.8650262891784024,,0.03600000000000003,0.06250000000000006,Other
CORE,2025-07-23,0.605,0.605,0.552,0.575,391526.7,493477299,1007430133.431485,-0.04958677685950419,0.9840169666414437,,0.052999999999999936,0.09601449275362306,Other
CORE,2025-07-24,0.575,0.584,0.54,0.559,316150.38999999996,493477299,1007430133.431485,-0.027826086956521556,1.0042917715003488,,0.04399999999999993,0.08148148148148135,Other
CORE,2025-07-25,0.559,0.561,0.536,0.557,302018.81,493477299,1007430133.431485,-0.003577817531305927,0.9770084442990543,,0.025000000000000022,0.04664179104477616,Other
CORE,2025-07-26,0.557,0.5642,0.55,0.551,71495.14,493477299,1007430133.431485,-0.010771992818671472,0.9821863540936724,,0.01419999999999999,0.0258181818181818,Other
CORE,2025-07-27,0.551,0.565,0.544,0.563,189153.37,493477299,1007430133.431485,0.02177858439201441,0.4359128857769367,,0.020999999999999908,0.038602941176470416,Other
CORE,2025-07-28,0.563,0.574,0.534,0.539,88622.92,493477299,1007430133.431485,-0.04262877442273516,0.472339752734461,,0.039999999999999925,0.07490636704119835,Other
CORE,2025-07-29,0.539,0.552,0.524,0.536,267435.29000000004,493477299,1007430133.431485,-0.005565862708719838,0.47374305434213704,,0.028000000000000025,0.05343511450381684,Other
CORE,2025-07-30,0.536,0.54,0.5099,0.532,152608.52,493477299,1007430133.431485,-0.007462686567164201,0.3864519189640101,,0.030100000000000016,0.05903118258482058,Other
CORE,2025-07-31,0.532,0.546,0.505,0.505,158602.39,493477299,1007430133.431485,-0.050751879699248215,0.4733505451697532,,0.041000000000000036,0.08118811881188126,Other
CORE,2025-08-01,0.505,0.507,0.459,0.468,775194.99,493477299,1007430133.431485,-0.07326732673267322,0.6226901927845445,,0.04799999999999999,0.10457516339869277,Other
CORE,2025-08-02,0.468,0.478,0.453,0.461,248878.13,493477299,1007430133.431485,-0.014957264957265015,0.6179578417154772,,0.024999999999999967,0.05518763796909485,Other
CORE,2025-08-03,0.461,0.481,0.456,0.478,39165.159999999996,493477299,1007430133.431485,0.03687635574837311,0.6921864110675421,,0.024999999999999967,0.0548245614035087,Other
CORE,2025-08-04,0.478,0.5007,0.478,0.495,57905.95,493477299,1007430133.431485,0.03556485355648542,0.7789671154675917,,0.022700000000000053,0.04748953974895409,Other
CORE,2025-08-05,0.495,0.496,0.467,0.474,38466.23,493477299,1007430133.431485,-0.042424242424242475,0.8072276173255476,,0.02899999999999997,0.062098501070663746,Other
CORE,2025-08-06,0.474,0.492,0.47,0.486,64671.21,493477299,1007430133.431485,0.025316455696202445,0.8626759814035813,,0.02200000000000002,0.04680851063829792,Other
CORE,2025-08-07,0.4877,0.4905,0.4862,0.4889,63724.66,493477299,1007430133.431485,0.005967078189300423,0.8026109877310177,0.6843304839284732,0.0042999999999999705,0.008844097079391136,Other
CRO,2025-07-08,0.08073,0.09999,0.08002,0.09712,40899599.6,4689165453,32368205513.66165,,,,0.01997,0.2495626093476631,Other
CRO,2025-07-09,0.09712,0.1004,0.09233,0.09697,20381341.05,4689165453,32368205513.66165,-0.001544481054365665,,,0.008070000000000008,0.08740387739629599,Other
CRO,2025-07-10,0.09697,0.09945,0.09308,0.09789,11690297.29,4689165453,32368205513.66165,0.009487470351655203,,,0.006370000000000001,0.06843575418994415,Other
CRO,2025-07-11,0.09789,0.1056,0.09521,0.1046,17765626.15,4689165453,32368205513.66165,0.06854632751047096,,,0.010389999999999996,0.10912719252179388,Other
CRO,2025-07-12,0.1046,0.1121,0.0996,0.1017,19064228.47,4689165453,32368205513.66165,-0.027724665391969383,,,0.012500000000000011,0.12550200803212863,Other
CRO,2025-07-13,0.1017,0.1085,0.1002,0.1068,9548491.83,4689165453,32368205513.66165,0.050147492625368884,,,0.008300000000000002,0.08283433133732537,Other
CRO,2025-07-14,0.1068,0.119,0.1051,0.1071,18902696.95,4689165453,32368205513.66165,0.002808988764044784,,,0.013899999999999996,0.13225499524262604,Other
CRO,2025-07-15,0.1071,0.11,0.1025,0.1081,10335479.73,4689165453,32368205513.66165,0.00933706816059754,0.624331637063868,,0.007500000000000007,0.07317073170731714,Other
CRO,2025-07-16,0.1081,0.1102,0.1066,0.1084,8625346.97,4689165453,32368205513.66165,0.0027752081406104967,0.6177482971566959,,0.003600000000000006,0.033771106941838706,Other
CRO,2025-07-17,0.1084,0.1195,0.1042,0.1178,22162649.91,4689165453,32368205513.66165,0.08671586715867163,0.7917562958838513,,0.015299999999999994,0.14683301343570052,Other
CRO,2025-07-18,0.1178,0.1285,0.1167,0.1185,24353969.79,4689165453,32368205513.66165,0.005942275042444711,0.7202171435691463,,0.011800000000000005,0.10111396743787493,Other
CRO,2025-07-19,0.1185,0.1234,0.1158,0.1214,11783264.0,4689165453,32368205513.66165,0.024472573839662504,0.6056118219483161,,0.007599999999999996,0.06563039723661482,Other
CRO,2025-07-20,0.1214,0.1237,0.1195,0.1208,11363039.93,4689165453,32368205513.66165,-0.0049423393739702615,0.6027881875850168,,0.004200000000000009,0.03514644351464443,Other
CRO,2025-07-21,0.1208,0.1259,0.1189,0.1222,13978134.44,4689165453,32368205513.66165,0.011589403973509826,0.5924322173135266,,0.007000000000000006,0.05887300252312873,Other
CRO,2025-07-22,0.1222,0.1261,0.1198,0.1255,15023491.63,4689165453,32368205513.66165,0.027004909983633363,0.5878721422225038,,0.006299999999999986,0.05258764607679454,Other
CRO,2025-07-23,0.1255,0.1283,0.1176,0.1216,16551743.59,4689165453,32368205513.66165,-0.03107569721115533,0.6958886521958781,,0.010700000000000001,0.09098639455782315,Other
CRO,2025-07-24,0.1216,0.1289,0.1177,0.1268,19692186.99,4689165453,32368205513.66165,0.042763157894736725,0.46121758095520343,,0.011199999999999988,0.09515717926932869,Other
CRO,2025-07-25,0.1268,0.1331,0.1245,0.1324,18983634.78,4689165453,32368205513.66165,0.04416403785488954,0.5159504598181931,,0.008599999999999997,0.06907630522088351,Other
CRO,2025-07-26,0.1324,0.142,0.1311,0.1417,15190844.72,4689165453,32368205513.66165,0.0702416918429003,0.64887793386466,,0.010899999999999993,0.08314263920671239,Other
CRO,2025-07-27,0.1417,0.1465,0.1376,0.1452,17069855.8,4689165453,32368205513.66165,0.02470007057163026,0.605583781563545,,0.008899999999999991,0.06468023255813947,Other
CRO,2025-07-28,0.1452,0.1492,0.1375,0.1379,20605869.080000002,4689165453,32368205513.66165,-0.05027548209366395,0.826260782760591,,0.011699999999999988,0.085090909090909,Other
CRO,2025-07-29,0.1379,0.15,0.1358,0.1453,32573304.72,4689165453,32368205513.66165,0.05366207396664269,0.865020138933876,,0.01419999999999999,0.1045655375552282,Other
CRO,2025-07-30,0.1453,0.1475,0.1354,0.1467,21465620.24,4689165453,32368205513.66165,0.009635237439779676,0.7560823362711713,,0.0121,0.08936484490398819,Other
CRO,2025-07-31,0.1467,0.1492,0.1389,0.1392,18724471.49,4689165453,32368205513.66165,-0.05112474437627812,0.9278181468815163,,0.010300000000000004,0.07415406767458606,Other
CRO,2025-08-01,0.1392,0.1433,0.128,0.1314,20577021.54,4689165453,32368205513.66165,-0.05603448275862066,1.0108673167846367,,0.015300000000000008,0.11953125000000006,Other
CRO,2025-08-02,0.1314,0.135,0.1233,0.1242,12349432.18,4689165453,32368205513.66165,-0.05479452054794509,0.8776312122426667,,0.011700000000000002,0.09489051094890512,Other
CRO,2025-08-03,0.1242,0.1345,0.1222,0.1301,9654683.27,4689165453,32368205513.66165,0.04750402576489532,0.9566198938831211,,0.012300000000000005,0.10065466448445176,Other
CRO,2025-08-04,0.1301,0.1406,0.1299,0.1402,13252143.98,4689165453,32368205513.66165,0.07763259031514225,1.1005906817580227,,0.010700000000000015,0.08237105465742892,Other
CRO,2025-08-05,0.1402,0.1417,0.1337,0.1395,13118874.03,4689165453,32368205513.66165,-0.004992867332382134,1.0172201437791015,,0.00799999999999998,0.05983545250560941,Other
